管理番号,レセ電算名称,レセ電算コード,診療報酬点数表コード（Kコード）,ICD9CMコードの複数対応,ICD9CMコード1,ICD9CMコード2,ICD9CMコード3,ICD9CMコード4,ICD9CMコード5,細分類の有無,9CM用細分類数,9CM用細分類1,9CM用細分類2,9CM用細分類3,9CM用細分類4,9CM用細分類5,9CM用細分類6,9CM用細分類7,9CM用細分類8,9CM用細分類9,9CM用細分類10,9CM用細分類11,9CM用細分類12,9CM用細分類13,9CM用細分類14,9CM用細分類15,r_9CM_Ver,予備項目1,変更区分
35037,経皮的選択的脳血栓・塞栓溶解術（頭蓋内脳血管）,150301110,K178-03,p,9910,3891.0,,,,,,,,,,,,,,,,,,,,,20100630,,
30032,髄液漏閉鎖術,150072010,K179-00,,0212,,,,,,,,,,,,,,,,,,,,,,20020228,,
30030,頭蓋骨形成手術（硬膜形成を伴う）,150072210,K180-00,p,0206,212.0,,,,,,,,,,,,,,,,,,,,,19990630,,
30031,頭蓋骨形成手術（頭蓋骨のみ）,150072110,K180-00,,0206,,,,,,,,,,,,,,,,,,,,,,19990630,,
36177,頭蓋骨形成手術（骨移動を伴う）,150335810,K180-00,,0206,,,,,,,,,,,,,,,,,,,,,,20080331,,
35933,脳刺激装置植込術（両側）,150315010,K181-00,,0293,,,,,,,,,,,,,,,,,,,,,,20060401,,
35633,脳刺激装置植込術（片側）,150255110,K181-00,,0293,,,,,,,,,,,,,,,,,,,,,,20060401,,
34863,脳刺激装置交換術,150291410,K181-02,,0293,,,,,,,,,,,,,,,,,,,,,,20020228,,
35740,頭蓋内電極抜去術,150298050,K181-03,,0122,,,,,,,,,,,,,,,,,,,,,,20100630,,
30125,神経縫合術（その他）,150072310,K182-00,,043,,,,,,,,,,,,,,,,,,,,,,19990630,,
30126,神経縫合術（指）,150273610,K182-00,,043,,,,,,,,,,,,,,,,,,,,,,19990630,,
35934,神経交差縫合術（指）,150315110,K182-02,,043,,,,,,,,,,,,,,,,,,,,,,20060401,,
35935,神経交差縫合術（その他）,150315210,K182-02,,043,,,,,,,,,,,,,,,,,,,,,,20060401,,
30048,脊髄硬膜切開術,150072510,K183-00,,0329,,,,,,,,,,,,,,,,,,,,,,19990630,,
30041,減圧脊髄切開術,150072610,K184-00,,0309,,,,,,,,,,,,,,,,,,,,,,19990630,,
30051,脊髄切截術,150072710,K185-00,,0329,,,,,,,,,,,,,,,,,,,,,,19990630,,
30049,脊髄硬膜内神経切断術,150072810,K186-00,,0329,,,,,,,,,,,,,,,,,,,,,,19990630,,
30050,脊髄視床路切截術,150073010,K187-00,,0329,,,,,,,,,,,,,,,,,,,,,,19990630,,
30042,脊髄ドレナージ術,150244010,K189-00,,0309,,,,,,,,,,,,,,,,,,,,,,20100630,,
30072,脊髄刺激装置植込術,150255210,K190-00,,0393,,,,,,,,,,,,,,,,,,,,,,20020228,,
34851,脊髄刺激装置交換術,150291510,K190-02,,0393,,,,,,,,,,,,,,,,,,,,,,20020228,,
30056,脊髄腫瘍摘出術（髄外）,150073210,K191-00,,034,,,,,,,,,,,,,,,,,,,,,,19990630,,
30057,脊髄腫瘍摘出術（髄内）,150073310,K191-00,,034,,,,,,,,,,,,,,,,,,,,,,19990630,,
30055,脊髄血管腫摘出術,150073410,K192-00,,034,,,,,,,,,,,,,,,,,,,,,,19990630,,
30088,神経腫切除術（その他）,150073510,K193-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30089,神経腫切除術（指）,150273710,K193-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
35650,レックリングハウゼン病偽神経腫切除術（露出部）１,150256850,K193-02,,0407,,,,,1.0,1.0,35651.0,,,,,,,,,,,,,,,20060401,,
35652,レックリングハウゼン病偽神経腫切除術（露出部）２,150256950,K193-02,,0407,,,,,1.0,1.0,35653.0,,,,,,,,,,,,,,,20060401,,
35696,レックリングハウゼン病偽神経腫切除術（露出部）３,150280350,K193-02,,0407,,,,,1.0,1.0,35697.0,,,,,,,,,,,,,,,20060401,,
35654,レックリングハウゼン病偽神経腫切除術（露出部以外）１,150257050,K193-03,,0407,,,,,1.0,1.0,35655.0,,,,,,,,,,,,,,,20060401,,
35656,レックリングハウゼン病偽神経腫切除術（露出部以外）２,150257150,K193-03,,0407,,,,,1.0,1.0,35657.0,,,,,,,,,,,,,,,20060401,,
35698,レックリングハウゼン病偽神経腫切除術（露出部以外）３,150280450,K193-03,,0407,,,,,1.0,1.0,35699.0,,,,,,,,,,,,,,,20060401,,
30090,神経捻除術（おとがい神経）,150074210,K194-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30091,神経捻除術（下顎神経）,150074410,K194-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30092,神経捻除術（眼窩下神経）,150074010,K194-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30093,神経捻除術（後頭神経）,150073610,K194-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30094,神経捻除術（上眼窩神経）,150073910,K194-00,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30077,横隔神経麻痺術,150073750,K194-02,,0403,,,,,,,,,,,,,,,,,,,,,,19990630,,
30080,眼窩下孔部神経切断術,150074150,K194-03,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30078,おとがい孔部神経切断術,150074350,K194-04,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30182,交感神経切除術（頸動脈周囲）,150074510,K195-00,,0525,,,,,,,,,,,,,,,,,,,,,,19990630,,
30183,交感神経切除術（股動脈周囲）,150074610,K195-00,,0525,,,,,,,,,,,,,,,,,,,,,,19990630,,
30184,尾動脈腺摘出術,150074750,K195-02,,0525,,,,,,,,,,,,,,,,,,,,,,19990630,,
30079,下腹部神経叢切除術とクレニッヒ手術,150075350,K196-00,p,0407,3886.0,,,,,,,,,,,,,,,,,,,,,19990630,,
30178,交感神経節切除術（頸部）,150074810,K196-00,,0522,,,,,,,,,,,,,,,,,,,,,,19990630,,
30180,交感神経節切除術（腰部）,150075010,K196-00,,0523,,,,,,,,,,,,,,,,,,,,,,19990630,,
30181,コット手術とクレニッヒ手術,150075450,K196-00,p,0524,3886.0,,,,,,,,,,,,,,,,,,,,,19990630,,
30192,交感神経節切除術（胸部）,150074910,K196-00,,0529,,,,,,,,,,,,,,,,,,,,,,19990630,,
35688,胸腔鏡下交感神経節切除術（両側）,150273810,K196-02,p,0529,3421.0,,,,,,,,,,,,,,,,,,,,,20060401,,
30179,ストッフェル手術,150075150,K196-03,,0523,,,,,,,,,,,,,,,,,,,,,,19990630,,
30095,閉鎖神経切除術,150075250,K196-04,,0407,,,,,,,,,,,,,,,,,,,,,,19990630,,
30170,末梢神経遮断術（後脛骨神経）,150075650,K196-05,,0481,,,,,,,,,,,,,,,,,,,,,,20020228,,
30171,末梢神経遮断術（浅腓骨神経）,150075550,K196-05,,0481,,,,,,,,,,,,,,,,,,,,,,20020228,,
34876,末梢神経遮断術（深腓骨神経）,150299650,K196-05,,0481,,,,,,,,,,,,,,,,,,,,,,20020228,,
34877,末梢神経遮断術（腓腹神経）,150299750,K196-05,,0481,,,,,,,,,,,,,,,,,,,,,,20020228,,
33943,神経移行術,150075810,K197-00,,046,,,,,,,,,,,,,,,,,,,,,,19990630,,
33942,神経移植術,150076010,K198-00,,045,,,,,,,,,,,,,,,,,,,,,,19990630,,
35362,涙点形成術,150076310,K199-00,,0951,,,,,,,,,,,,,,,,,,,,,,20060401,,
35734,涙小管形成術,150295310,K199-00,,0973,,,,,,,,,,,,,,,,,,,,,,20060401,,
30293,涙嚢切開術,150076610,K200-00,,0953,,,,,,,,,,,,,,,,,,,,,,19990630,,
30290,先天性鼻涙管閉塞開放術,150076710,K201-00,,0949,,,,,,,,,,,,,,,,,,,,,,19990630,,
33946,涙嚢摘出術,150076910,K203-00,,096,,,,,,,,,,,,,,,,,,,,,,19990630,,
33947,涙嚢鼻腔吻合術,150077010,K204-00,,0981,,,,,,,,,,,,,,,,,,,,,,20020228,,
30296,涙嚢瘻管閉鎖術,150077110,K205-00,,0999,,,,,,,,,,,,,,,,,,,,,,19990630,,
30295,涙小管形成手術,150077210,K206-00,,0973,,,,,,,,,,,,,,,,,,,,,,19990630,,
30273,瞼縁縫合術（瞼板縫合術を含む）,150077310,K207-00,,0852,,,,,,,,,,,,,,,,,,,,,,20020228,,
30262,麦粒腫切開術,150077510,K208-00,,0809,,,,,,,,,,,,,,,,,,,,,,19990630,,
30261,眼瞼膿瘍切開術,150077610,K209-00,,0809,,,,,,,,,,,,,,,,,,,,,,19990630,,
35364,外眥切開術,150077750,K209-02,,0801,,,,,,,,,,,,,,,,,,,,,,20060401,,
30278,睫毛電気分解術（毛根破壊）,150077910,K211-00,,0891,,,,,,,,,,,,,,,,,,,,,,19990630,,
30276,兎眼矯正術,150078010,K212-00,,0859,,,,,,,,,,,,,,,,,,,,,,19990630,,
30260,マイボーム腺切開術,150077810,K213-00,,0809,,,,,,,,,,,,,,,,,,,,,,19990630,,
30264,マイボーム腺梗塞摘出術,150078210,K213-00,,0820,,,,,,,,,,,,,,,,,,,,,,19990630,,
30267,霰粒腫摘出術,150078310,K214-00,,0821,,,,,,,,,,,,,,,,,,,,,,19990630,,
35365,瞼板切除術（巨大霰粒腫摘出）,150078410,K215-00,,0820,,,,,,,,,,,,,,,,,,,,,,20060401,,
34784,眼瞼結膜腫瘍手術,150291610,K215-02,u,-,,,,,1.0,2.0,34786.0,34785.0,,,,,,,,,,,,,,20020228,,
34258,眼瞼結膜悪性腫瘍手術,150078510,K216-00,u,-,,,,,1.0,2.0,30301.0,30265.0,,,,,,,,,,,,,,19990630,,
30271,眼瞼外反症手術,150078710,K218-00,,0849,,,,,,,,,,,,,,,,,,,,,,19990630,,
30268,眼瞼下垂症手術（眼瞼挙筋前転法）,150078810,K219-00,,0833,,,,,,,,,,,,,,,,,,,,,,19990630,,
30269,眼瞼下垂症手術（筋膜移植法）,150078910,K219-00,,0834,,,,,,,,,,,,,,,,,,,,,,19990630,,
30270,眼瞼下垂症手術（その他）,150079010,K219-00,,0836,,,,,,,,,,,,,,,,,,,,,,19990630,,
30307,結膜縫合術,150079110,K220-00,,106,,,,,,,,,,,,,,,,,,,,,,19990630,,
35366,結膜結石除去術（少数）,150079410,K221-00,,9822,,,,,,,,,,,,,,,,,,,,,,20060401,,
35367,結膜結石除去術（多数）,150079650,K221-00,,9822,,,,,,,,,,,,,,,,,,,,,,20100630,,
33879,結膜下異物除去術,150079510,K222-00,,9822,,,,,,,,,,,,,,,,,,,,,,19990630,,
30304,結膜嚢形成手術（全部形成）,150079910,K223-00,,1049,,,,,,,,,,,,,,,,,,,,,,19990630,,
30305,結膜嚢形成手術（皮膚及び結膜の形成）,150079810,K223-00,,1049,,,,,,,,,,,,,,,,,,,,,,19990630,,
30306,結膜嚢形成手術（部分形成）,150079710,K223-00,,1049,,,,,,,,,,,,,,,,,,,,,,19990630,,
30277,内眥形成術,150080050,K223-02,,0889,,,,,,,,,,,,,,,,,,,,,,19990630,,
30311,翼状片手術（弁の移植を要する）,150080210,K224-00,,1132,,,,,,,,,,,,,,,,,,,,,,19990630,,
30303,結膜腫瘍冷凍凝固術,150080610,K225-00,,1032,,,,,,,,,,,,,,,,,,,,,,19990630,,
34794,結膜腫瘍摘出術,150291710,K225-02,,1031,,,,,,,,,,,,,,,,,,,,,,20020228,,
30302,結膜肉芽腫摘除術,150080750,K225-03,,1031,,,,,,,,,,,,,,,,,,,,,,19990630,,
30392,眼窩膿瘍切開術,150080810,K226-00,,1609,,,,,,,,,,,,,,,,,,,,,,19990630,,
32561,眼窩骨折観血的手術（眼窩ブローアウト骨折手術を含む）,150081310,K227-00,,7679,,,,,,,,,,,,,,,,,,,,,,20020228,,
35735,眼窩骨折整復術,150295410,K228-00,,7678,,,,,,,,,,,,,,,,,,,,,,20060401,,
33877,眼窩内異物除去術（表在性）,150081510,K229-00,,9821,,,,,,,,,,,,,,,,,,,,,,19990630,,
30393,眼窩内異物除去術（深在性）（その他）,150081810,K230-00,,161,,,,,,,,,,,,,,,,,,,,,,19990630,,
30394,眼窩内異物除去術（深在性）（眼窩尖端）,150081710,K230-00,,161,,,,,,,,,,,,,,,,,,,,,,19990630,,
30395,眼窩内異物除去術（深在性）（視神経周囲）,150081610,K230-00,,161,,,,,,,,,,,,,,,,,,,,,,19990630,,
33958,眼窩内容除去術,150082110,K233-00,,1659,,,,,,,,,,,,,,,,,,,,,,20080331,,
30405,眼窩内腫瘍摘出術（表在性）,150082210,K234-00,,1692,,,,,,,,,,,,,,,,,,,,,,19990630,,
35368,眼窩内腫瘍摘出術（深在性）,150082310,K235-00,,1692,,,,,,,,,,,,,,,,,,,,,,20060401,,
30401,眼窩悪性腫瘍手術,150082610,K236-00,p,1692,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
32562,眼窩縁形成手術（骨移植）,150082710,K237-00,,1663,,,,,,,,,,,,,,,,,,,,,,20020228,,
33957,眼球内容除去術,150083010,K239-00,,1639,,,,,,,,,,,,,,,,,,,,,,20080331,,
33956,眼球摘出術,150083210,K241-00,,1649,,,,,,,,,,,,,,,,,,,,,,20080331,,
30386,斜視手術（後転法）,150083410,K242-00,,1511,,,,,,,,,,,,,,,,,,,,,,19990630,,
30387,斜視手術（前転法）,150083310,K242-00,,1512,,,,,,,,,,,,,,,,,,,,,,19990630,,
30388,斜視手術（斜筋手術）,150083610,K242-00,,153,,,,,,,,,,,,,,,,,,,,,,19990630,,
30389,斜視手術（前転法と後転法）,150083510,K242-00,,153,,,,,,,,,,,,,,,,,,,,,,19990630,,
30390,斜視手術（直筋の前後転法と斜筋手術）,150273910,K242-00,,154,,,,,,,,,,,,,,,,,,,,,,19990630,,
30399,義眼台包埋術,150083710,K243-00,,1669,,,,,,,,,,,,,,,,,,,,,,19990630,,
35369,眼筋移動術,150083810,K244-00,,159,,,,,,,,,,,,,,,,,,,,,,20060401,,
35370,眼球摘出及び組織又は義眼台充填術,150083910,K245-00,,1642,,,,,,,,,,,,,,,,,,,,,,20060401,,
35736,角膜・強膜縫合術,150295510,K246-00,u,-,,,,,1.0,2.0,35737.0,35738.0,,,,,,,,,,,,,,20060401,,
35371,角膜新生血管手術（冷凍凝固術を含む）,150084710,K248-00,,1149,,,,,,,,,,,,,,,,,,,,,,20060401,,
33856,顕微鏡下角膜抜糸術,150084950,K248-02,,9789,,,,,,,,,,,,,,,,,,,,,,19990630,,
30315,角膜潰瘍焼灼術,150085210,K249-00,,1142,,,,,,,,,,,,,,,,,,,,,,19990630,,
30318,角膜潰瘍掻爬術,150085010,K249-00,,1149,,,,,,,,,,,,,,,,,,,,,,20030401,,
34780,角膜切開術,150295710,K250-00,,111,,,,,,,,,,,,,,,,,,,,,,20080331,,
35372,角膜・強膜異物除去術,150085410,K252-00,u,-,,,,,1.0,2.0,35373.0,35374.0,,,,,,,,,,,,,,20060401,,
36297,治療的角膜切除術（エキシマレーザー）（角膜ジストロフィー等）,150344510,K254-00,p,1149,1179.0,,,,,,,,,,,,,,,,,,,,,20100630,,
30317,治療的角膜切除術（その他）,150085710,K254-00,,1149,,,,,,,,,,,,,,,,,,,,,,20100630,,
30347,強角膜瘻孔閉鎖術,150085810,K255-00,,1282,,,,,,,,,,,,,,,,,,,,,,19990630,,
30320,角膜潰瘍結膜被覆術,150085910,K256-00,,1153,,,,,,,,,,,,,,,,,,,,,,19990630,,
30321,角膜表層除去併用結膜被覆術,150086010,K257-00,,1153,,,,,,,,,,,,,,,,,,,,,,19990630,,
33948,角膜移植術,150086210,K259-00,,1160,,,,,,,,,,,,,,,,,,,,,,20080331,,
30351,強膜移植術,150086310,K260-00,,1287,,,,,,,,,,,,,,,,,,,,,,19990630,,
33949,角膜形成手術,150086410,K261-00,,1160,,,,,,,,,,,,,,,,,,,,,,20080331,,
30334,虹彩腫瘍切除術,150087110,K265-00,,1242,,,,,,,,,,,,,,,,,,,,,,19990630,,
30335,毛様体腫瘍切除術,150087210,K266-00,,1244,,,,,,,,,,,,,,,,,,,,,,19990630,,
34878,脈絡膜腫瘍切除術,150295810,K266-00,,1429,,,,,,,,,,,,,,,,,,,,,,20020228,,
35375,緑内障手術（虹彩切除術）,150087510,K268-00,,1214,,,,,,,,,,,,,,,,,,,,,,20060401,,
35378,緑内障手術（流出路再建術）,150088410,K268-00,u,-,,,,,1.0,2.0,35376.0,35377.0,,,,,,,,,,,,,,20080331,,
36178,緑内障手術（濾過手術）,150335910,K268-00,,1264,,,,,,,,,,,,,,,,,,,,,,20080331,,
35379,虹彩整復・瞳孔形成術,150088610,K269-00,,1235,,,,,,,,,,,,,,,,,,,,,,20080331,,
30333,虹彩光凝固術,150088710,K270-00,,1241,,,,,,,,,,,,,,,,,,,,,,19990630,,
30345,毛様体光凝固術,150088810,K271-00,,1273,,,,,,,,,,,,,,,,,,,,,,19990630,,
30344,毛様体冷凍凝固術,150088910,K272-00,,1272,,,,,,,,,,,,,,,,,,,,,,19990630,,
33953,隅角光凝固術,150089010,K273-00,,1259,,,,,,,,,,,,,,,,,,,,,,20080331,,
35380,前房、虹彩内異物除去術,150089110,K274-00,,1201,,,,,,,,,,,,,,,,,,,,,,20060401,,
33955,網膜復位術,150089410,K275-00,,1459,,,,,,,,,,,,,,,,,,,,,,19990630,,
30366,汎光凝固術,150248350,K276-00,p,1425,1435.0,1455,,,,,,,,,,,,,,,,,,,,19990630,,
34491,網膜光凝固術（その他特殊）,150244210,K276-00,u,-,,,,,1.0,3.0,30375.0,30370.0,30367.0,,,,,,,,,,,,,19990630,,
34492,網膜光凝固術（通常）,150244110,K276-00,u,-,,,,,1.0,3.0,30368.0,30371.0,30376.0,,,,,,,,,,,,,19990630,,
34493,網膜冷凍凝固術,150090110,K277-00,u,-,,,,,1.0,3.0,30374.0,30365.0,30369.0,,,,,,,,,,,,,19990630,,
34775,黄斑下手術,150291810,K277-02,,1429,,,,,,,,,,,,,,,,,,,,,,20020228,,
35381,硝子体注入・吸引術,150090210,K278-00,,1472,,,,,,,,,,,,,,,,,,,,,,20060401,,
35382,硝子体切除術,150090410,K279-00,,1473,,,,,,,,,,,,,,,,,,,,,,20060401,,
30380,硝子体茎顕微鏡下離断術（その他）,150090610,K280-00,,1474,,,,,,,,,,,,,,,,,,,,,,19990630,,
30381,硝子体茎顕微鏡下離断術（網膜付着組織を含む）,150274010,K280-00,,1474,,,,,,,,,,,,,,,,,,,,,,19990630,,
30385,増殖性硝子体網膜症手術,150252810,K281-00,p,1479,149.0,,,,,,,,,,,,,,,,,,,,,19990630,,
35939,水晶体再建術（眼内レンズを挿入しない場合）,150315610,K282-00,,139,,,,,,,,,,,,,,,,,,,,,,20060401,,
35700,後発白内障手術,150280650,K282-02,,1366,,,,,,,,,,,,,,,,,,,,,,20060401,,
30383,硝子体置換術,150091610,K284-00,,1475,,,,,,,,,,,,,,,,,,,,,,19990630,,
30408,耳介血腫開窓術,150091710,K285-00,,1809,,,,,,,,,,,,,,,,,,,,,,19990630,,
33863,外耳道異物除去術（複雑）,150091910,K286-00,,9811,,,,,,,,,,,,,,,,,,,,,,19990630,,
33864,外耳道異物除去術（単純）,150091810,K286-00,,9811,,,,,,,,,,,,,,,,,,,,,,20100630,,
30410,先天性耳瘻管摘出術,150092010,K287-00,,1821,,,,,,,,,,,,,,,,,,,,,,19990630,,
30420,副耳（介）切除術,150092110,K288-00,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
30419,耳茸摘出術,150092210,K289-00,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
30414,外耳道骨増生（外骨腫）切除術,150092310,K290-00,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
30413,外耳道骨腫切除術,150092450,K290-02,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
30418,耳介腫瘍摘出術,150092510,K291-00,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
30415,外耳道腫瘍摘出術,150092610,K292-00,,1829,,,,,,,,,,,,,,,,,,,,,,19990630,,
34365,耳介悪性腫瘍手術,150092710,K293-00,u,-,,,,,1.0,3.0,30426.0,30424.0,30417.0,,,,,,,,,,,,,19990630,,
34200,外耳道悪性腫瘍手術,150092910,K294-00,u,-,,,,,1.0,2.0,30422.0,30412.0,,,,,,,,,,,,,,19990630,,
30409,耳後瘻孔閉鎖術,150093110,K295-00,,1821,,,,,,,,,,,,,,,,,,,,,,19990630,,
30429,耳介形成手術（耳介軟骨形成を要しない）,150093210,K296-00,,1871,,,,,,,,,,,,,,,,,,,,,,19990630,,
30430,耳介形成手術（耳介軟骨形成を要する）,150274110,K296-00,,1871,,,,,,,,,,,,,,,,,,,,,,19990630,,
30427,外耳道形成手術,150093410,K297-00,,186,,,,,,,,,,,,,,,,,,,,,,19990630,,
30428,外耳道造設術・閉鎖症手術,150093510,K298-00,,186,,,,,,,,,,,,,,,,,,,,,,20100630,,
30431,小耳症手術（耳介挙上）,150253210,K299-00,,1871,,,,,,,,,,,,,,,,,,,,,,19990630,,
30432,小耳症手術（軟骨移植による耳介形成手術）,150253110,K299-00,,1871,,,,,,,,,,,,,,,,,,,,,,19990630,,
33959,鼓膜切開術,150093610,K300-00,,2009,,,,,,,,,,,,,,,,,,,,,,20080331,,
30441,鼓室開放術,150093710,K301-00,,2009,,,,,,,,,,,,,,,,,,,,,,19990630,,
33960,上鼓室開放術,150093810,K302-00,,2023,,,,,,,,,,,,,,,,,,,,,,19990630,,
33961,上鼓室乳突洞開放術,150093910,K303-00,,2049,,,,,,,,,,,,,,,,,,,,,,19990630,,
30513,乳突洞開放術（アントロトミー）,150094010,K304-00,,222,,,,,,,,,,,,,,,,,,,,,,19990630,,
30447,乳突削開術,150094110,K305-00,,2049,,,,,,,,,,,,,,,,,,,,,,19990630,,
35383,錐体部手術,150094210,K306-00,,2059,,,,,,,,,,,,,,,,,,,,,,20060401,,
30470,耳管内チューブ挿入術,150094410,K308-00,,208,,,,,,,,,,,,,,,,,,,,,,19990630,,
35384,耳管狭窄ビニール管挿入術,150094550,K308-02,,208,,,,,,,,,,,,,,,,,,,,,,20100630,,
30440,鼓膜（排液、換気）チューブ挿入術,150094610,K309-00,,2001,,,,,,,,,,,,,,,,,,,,,,20020228,,
30439,乳突充填術,150094710,K310-00,,199,,,,,,,,,,,,,,,,,,,,,,19990630,,
30438,鼓膜穿孔閉鎖術,150094810,K311-00,,194,,,,,,,,,,,,,,,,,,,,,,19990630,,
35385,鼓膜鼓室肉芽切除術,150094910,K312-00,,2051,,,,,,,,,,,,,,,,,,,,,,20060401,,
30451,中耳、側頭骨腫瘍摘出術,150095010,K313-00,,2051,,,,,,,,,,,,,,,,,,,,,,19990630,,
30453,中耳悪性腫瘍手術（切除）,150095210,K314-00,p,2051,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
30456,中耳悪性腫瘍手術（側頭骨摘出術）,150095310,K314-00,p,2059,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
30472,鼓室神経叢切除、鼓索神経切断術,150095510,K315-00,,2091,,,,,,,,,,,,,,,,,,,,,,19990630,,
30474,Ｓ状洞血栓（静脈炎）手術,150095810,K316-00,,2099,,,,,,,,,,,,,,,,,,,,,,19990630,,
30437,鼓膜形成手術,150096010,K318-00,,194,,,,,,,,,,,,,,,,,,,,,,20080331,,
30436,鼓室形成手術,150096110,K319-00,,194,,,,,,,,,,,,,,,,,,,,,,19990630,,
30434,アブミ骨可動化手術,150096350,K320-00,,190,,,,,,,,,,,,,,,,,,,,,,20100630,,
30435,アブミ骨摘出術,150096210,K320-00,,1919,,,,,,,,,,,,,,,,,,,,,,20100630,,
30459,内耳開窓術,150096410,K321-00,,2061,,,,,,,,,,,,,,,,,,,,,,20020228,,
30458,経迷路的内耳道開放術,150096510,K322-00,,2061,,,,,,,,,,,,,,,,,,,,,,19990630,,
30461,内リンパ嚢開放術,150096610,K323-00,,2079,,,,,,,,,,,,,,,,,,,,,,19990630,,
30463,迷路摘出術（全摘出）,150096910,K325-00,,2079,,,,,,,,,,,,,,,,,,,,,,19990630,,
30464,迷路摘出術（部分摘出）,150096810,K325-00,,2079,,,,,,,,,,,,,,,,,,,,,,19990630,,
30460,内耳窓閉鎖術,150255010,K327-00,,2062,,,,,,,,,,,,,,,,,,,,,,19990630,,
30482,鼻中隔膿瘍切開術,150097110,K329-00,,211,,,,,,,,,,,,,,,,,,,,,,19990630,,
30481,鼻中隔血腫切開術,150097210,K330-00,,211,,,,,,,,,,,,,,,,,,,,,,19990630,,
30480,鼻腔粘膜焼灼術,150097310,K331-00,,2103,,,,,,,,,,,,,,,,,,,,,,19990630,,
30484,下甲介粘膜焼灼術,150097450,K331-02,,2130,,,,,,,,,,,,,,,,,,,,,,19990630,,
30497,鼻骨骨折整復固定術,150097710,K333-00,,2171,,,,,,,,,,,,,,,,,,,,,,19990630,,
30504,鼻骨脱臼整復術,150097850,K333-02,,2189,,,,,,,,,,,,,,,,,,,,,,19990630,,
30498,鼻骨骨折徒手整復術,150097950,K333-03,,2171,,,,,,,,,,,,,,,,,,,,,,19990630,,
30499,鼻骨骨折観血的手術,150098010,K334-00,,2172,,,,,,,,,,,,,,,,,,,,,,19990630,,
30505,鼻骨変形治癒骨折矯正術,150274210,K334-02,,2189,,,,,,,,,,,,,,,,,,,,,,19990630,,
30500,鼻中隔骨折観血的手術,150098110,K335-00,,2172,,,,,,,,,,,,,,,,,,,,,,19990630,,
30512,上顎洞鼻内手術,150098450,K335-02,,222,,,,,,,,,,,,,,,,,,,,,,19990630,,
30521,上顎洞鼻外手術,150098250,K335-03,,2239,,,,,,,,,,,,,,,,,,,,,,19990630,,
33865,鼻内異物摘出術,150098610,K336-00,,9812,,,,,,,,,,,,,,,,,,,,,,19990630,,
30491,鼻前庭嚢胞摘出術,150098710,K337-00,,2132,,,,,,,,,,,,,,,,,,,,,,19990630,,
30494,鼻甲介切除術（高周波電気凝固法）,150344610,K338-00,p,2161,2169.0,ある,,,,,,,,,,,,,,,,,,,,20100630,,
30496,鼻甲介切除術（その他）,150098810,K338-00,,2169,,,,,,,,,,,,,,,,,,,,,,20100630,,
30495,粘膜下下鼻甲介骨切除術,150099010,K339-00,,2169,,,,,,,,,,,,,,,,,,,,,,19990630,,
30490,鼻茸摘出術,150099110,K340-00,,2131,,,,,,,,,,,,,,,,,,,,,,19990630,,
30488,出血性鼻茸摘出術,150100250,K340-02,,2131,,,,,,,,,,,,,,,,,,,,,,19990630,,
30489,上顎洞性後鼻孔ポリープ切除術,150099210,K341-00,,2131,,,,,,,,,,,,,,,,,,,,,,19990630,,
30487,鼻副鼻腔腫瘍摘出術,150099310,K342-00,u,-,,,,,1.0,2.0,34916.0,34915.0,,,,,,,,,,,,,,20020228,,
34476,鼻副鼻腔悪性腫瘍手術（切除）,150099410,K343-00,u,-,,,,,1.0,2.0,34918.0,34917.0,,,,,,,,,,,,,,20020228,,
34477,鼻副鼻腔悪性腫瘍手術（全摘）,150099510,K343-00,u,-,,,,,1.0,2.0,34920.0,34919.0,,,,,,,,,,,,,,20020228,,
30097,経鼻腔的翼突管神経切除術,150099710,K344-00,,0407,,,,,,,,,,,,,,,,,,,,,,20100630,,
30483,萎縮性鼻炎手術（両側）,150099810,K345-00,,2130,,,,,,,,,,,,,,,,,,,,,,19990630,,
30661,後鼻孔閉鎖症手術（単純）（膜性閉鎖）,150099910,K346-00,,2991,,,,,,,,,,,,,,,,,,,,,,19990630,,
30662,後鼻孔閉鎖症手術（複雑）（骨性閉鎖）,150100010,K346-00,,2991,,,,,,,,,,,,,,,,,,,,,,19990630,,
30502,鼻中隔矯正術,150100110,K347-00,,215,,,,,,,,,,,,,,,,,,,,,,20080331,,
